32165,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ジャパン・プラットフォーム,,japanpurattofoomu,Japan Platform (Japanese emergency relief NGO),,,
32162,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ジャパンプラットフォーム,,japanpurattofoomu,Japan Platform (Japanese emergency relief NGO),,,
34832,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,スパファク,,supafaku,Spaghetti Factory restaurant chain (student slang),,,
36440,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,センデロ・ルミノソ,,senderoruminoso,Świetlisty Szlak,GOTOWE,,
36439,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,センデロルミノソ,,senderoruminoso,Świetlisty Szlak,GOTOWE,,
40894,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ヅカ,,duka,(abbr) Takarazuka Revue,,,
41895,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ディスコント,,disukonto,discont,GOTOWE,,
45018,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ドジャース,,dojaasu,Dodgers (e.g. Los Angeles Dodgers),,,
45413,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ドラゴンズ,,doragonzu,Dragons (baseball team),,,
45534,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ドルガバ,,dorugaba,(abbr) Dolce and Gabbana (Italian fashion house),,,
46006,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ナウイ,,naui,NAUI,GOTOWE,,
2296,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,なでしこジャパン,,nadeshikojapan,Japan women's national football team,,,
2297,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,なでしこジャパン,,nadeshikojapan,Nadeshiko Japan (women's football team),,,
2298,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,なでしこリーグ,,nadeshikoriigu,Japan Ladies Soccer League,GOTOWE,,
47688,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ネーヴィー,,neevii,United States Navy,GOTOWE,,
47367,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ネイヴィー,,neivii,United States Navy,GOTOWE,,
51829,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,パドレス,,padoresu,San Diego Padres,GOTOWE,,
53830,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ビーエスエーシー,,biiesueeshii,"British Sub-Aqua Club, founded 1953 (Prince Charles is honorary President)",,,
2725,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,びっくりドンキー,,bikkuridonkii,Bikkuri Donkey (Japanese fast food chain),,,
56814,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,フランクフルターアルゲマイネ,,furankufurutaaarugemaine,Frankfurter Allgemeine Zeitung,GOTOWE,,
58428,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ブルーインパルス,,buruuinparusu,Blue Impulse (JASDF aerobatic team),,,
58434,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ブルージェイズ,,buruujeizu,Toronto Blue Jays,GOTOWE,,
58412,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ブルワーズ,,buruwaazu,Milwaukee Brewers,GOTOWE,,
62756,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ホワイトソックス,,howaitosokkusu,White Sox,GOTOWE,,
67599,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,マーリンズ,,maarinzu,(Florida) Marlins,,,
66373,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,マミーズサミット,,mamiizusamitto,Mummy's Summit,GOTOWE,,
68361,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ミルウォーキーブルワーズ,,miruwookiiburuwaazu,Milwaukee Brewers,GOTOWE,,
71673,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ユーイズム,,yuuizumu,You-ism (band name),,,
71545,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ユネスコ,,yunesuko,UNESCO,GOTOWE,,
77060,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,レッドソックス,,reddosokkusu,Red Sox,GOTOWE,,
79100,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,-,ローマクラブ,,roomakurabu,Club of Rome (global think tank),,,
738871,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＡＮＣ,エーエヌシー,,eeenushii,African National Congress,GOTOWE,,
738874,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＦＢＩ,エフビーアイ,,efubiiai,Federal Bureau of Investigation,GOTOWE,,
738875,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＦＣ東京,エフシーとうきょう,,efushiitoukyou,F.C. Tokyo (Japanese pro soccer team),,,
738876,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＦＤＡ,エフディーエー,,efudiiee,Food and Drug Administration (US),,,
738879,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＨＵＧＯ,ヒューゴ,,hyuugo,Human Genome Organization,GOTOWE,,
738881,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＩＦＡＢＣ,アイエフエービーシー,,aiefueebiishii,International Federation of Audit Bureau of Circulations,,,
738882,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＩＳＯ,アイエスオー,,aiesuoo,International Organization for Standardization,GOTOWE,,
738883,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＩＳＯ,アイソ,,aiso,International Organization for Standardization,GOTOWE,,
738884,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＩＳＯ,イソ,,iso,International Organization for Standardization,GOTOWE,,
738885,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＩＵＣＮ,アイユーシーエヌ,,aiyuushiienu,International Union for Conservation of Nature and Natural Resources,,,
738886,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＪＡ,ジェーエー,,jeeee,Japan Agricultural Cooperatives (JA),,,
738889,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＪＡＢＣ,ジェーエービーシー,,jeeeebiishii,Japan Audit Bureau of Circulations,,,
738891,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＪＩＣＡ,ジャイカ,,jaika,Japan International Cooperation Agency (JICA),,,
738892,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＪＯＣ,ジェーオーシー,,jeeooshii,Japan Olympic Committee,GOTOWE,,
738900,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＫＥＤＯ,ケド,,kedo,Korean Peninsula Energy Development Organization,,,
738901,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＫＥＤＯ,ケドー,,kedoo,Korean Peninsula Energy Development Organization,,,
738902,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＫＯＰＦ,コップ,,koppu,KOPF (Federacio de Proletaj Kultur-Organizoj Japanaj; Japanese Federation of Proletarian Culture Organizations),,,
738903,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＬＡＲＡ,ララ,,rara,Licensed Agency for Relief of Asia (LARA),,,
738905,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＭＩ５,エムアイファイブ,,emuaifaibu,MI5 (from Military Intelligence Section 5),,,
738906,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＭＩ６,エムアイシックス,,emuaishikkusu,MI6 (from Military Intelligence Section 6),,,
738907,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＮＡＡＣＰ,エヌエーエーシーピー,,enueeeeshiipii,National Association for the Advancement of Colored People,,,
738908,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＮＡＭＢＬＡ,ナムブラ,,namubura,North American Man-Boy Love Association,GOTOWE,,
738909,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＮＡＭＢＬＡ,ナンブラ,,nanbura,North American Man-Boy Love Association,GOTOWE,,
738910,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＮＡＰＦ,ナップ,,nappu,NAPF (Nippona Artista Proleta Federacio; Japanese Proletarian Artist Federation),,,
738914,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＯＥＣＤ,オーイーシーディー,,ooiishiidii,Organization for Economic Cooperation and Development,,,
738916,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＰＥＮ,ペン,,pen,"PEN (International Association of Poets, Playwrights, Editors, Essayists and Novelists)",,,
738917,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＰＬＯ,ピーエルオー,,piieruoo,Palestine Liberation Organization (PLO),,,
738921,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＳＡＳ,エスエーエス,,esueeesu,"Special Air Service (UK, Australia, etc.)",,,
738922,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＳＭＡＰ,スマップ,,sumappu,SMAP (J-pop band),,,
738925,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＴＢＳ,ティービーエス,,tiibiiesu,Tokyo Broadcasting System,GOTOWE,,
738930,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＵＮＡＦＥＩ,ユナフェイ,,yunafei,United Nations Asia and Far East Institute for the Prevention of Crime and the Treatment of Offenders,,,
738931,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＵＮＥＳＣＯ,ユネスコ,,yunesuko,United Nations Educational Scientific and Cultural Organization (Organisation),,,
738932,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＵＮＴＡＣ,アンタック,,antakku,UNTAC,GOTOWE,,
738933,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＵＳＣＡＲ,ユースカー,,yuusukaa,United States Civil Administration of the Ryukyu Islands (1950-1972),,,
738934,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ＷＡＮＯ,ワノ,,wano,World Association of Nuclear Operators,,,
80686,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,あさひ銀行,あさひぎんこう,,asahiginkou,Asahi Bank,GOTOWE,,
84603,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,アジア救済連盟,アジアきゅうさいれんめい,,ajiakyuusairenmei,Licensed Agency for Relief of Asia (LARA),,,
84605,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,アジア開発銀行,アジアかいはつぎんこう,,ajiakaihatsuginkou,Asian Development Bank,GOTOWE,,
84612,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,アジ研,アジけん,,ajiken,(abbr) United Nations Asia and Far East Institute for the Prevention of Crime and the Treatment of Offenders,,,
84832,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,アメリカ・イスラエル公共問題委員会,アメリカ・イスラエルこうきょうもんだいいいんかい,,amerikaisuraerukoukyoumondaiiinkai,America Israel Public Affairs Committee,,,
84830,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,アメリカイスラエル公共問題委員会,アメリカイスラエルこうきょうもんだいいいんかい,,amerikaisuraerukoukyoumondaiiinkai,America Israel Public Affairs Committee,,,
84833,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,アメリカ国土安全保障省,アメリカこくどあんぜんほしょうしょう,,amerikakokudoanzenhoshoushou,Department of Homeland Security (US),,,
84834,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,アメリカ航空宇宙局,アメリカこうくううちゅうきょく,,amerikakoukuuuchuukyoku,National Aeronautics and Space Administration (USA),,,
84835,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,アメリカ規格委員会,アメリカきかくいいんかい,,amerikakikakuiinkai,American National Standards Institute,GOTOWE,,
84975,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,アルビレックス新潟,アルビレックスにいがた,,arubirekkusuniigata,Albirex Niigata (Japanese pro soccer team),,,
85167,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,イギリス放送協会,イギリスほうそうきょうかい,,igirisuhousoukyoukai,British Broadcasting Corporation,GOTOWE,,
85170,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,イギリス連合王国,イギリスれんごうおうこく,,igirisurengououkoku,United Kingdom of Great Britain and Northern Ireland,,,
85235,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,イスラム諸国会議機構,イスラムしょこくかいぎきこう,,isuramushokokukaigikikou,Islamic Conference Organization (Organisation),,,
85478,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,インドネシア国民党,インドネシアこくみんとう,,indoneshiakokumintou,Partai Nasional Indonesia,GOTOWE,,
85551,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ウィーン・フィルハーモニー管弦楽団,ウィーン・フィルハーモニーかんげんがくだ,,wiinfiruhaamoniikangengakuda,Wiener Philharmoniker,GOTOWE,,
85550,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ウィーンフィルハーモニー管弦楽団,ウィーンフィルハーモニーかんげんがくだ,,wiinfiruhaamoniikangengakuda,Wiener Philharmoniker,GOTOWE,,
97169,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ヴィッセル神戸,ヴィッセルこうべ,,visserukoube,Vissel Kobe (Japanese pro soccer team),,,
81311,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,お初徳兵衛,おはつとくべえ,,ohatsutokubee,Ohatsutokube,GOTOWE,,
86859,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,カナダ安全情報局,カナダあんぜんじょうほうきょく,,kanadaanzenjouhoukyoku,Canadian Security Intelligence Service,GOTOWE,,
86860,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,カナダ統計局,カナダとうけいきょく,,kanadatoukeikyoku,Statistics Canada (Canadian federal department issuing statistics related to Canada),,,
87006,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,カメラ映像機器工業会,カメラえいぞうききこうぎょうかい,,kameraeizoukikikougyoukai,Camera & Imaging Products Association,,,
87109,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,カリフォルニア大,カリフォルニアだい,,kariforuniadai,(abbr) University of California,,,
87110,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,カリフォルニア大学,カリフォルニアだいがく,,kariforuniadaigaku,University of California,GOTOWE,,
87368,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ガンバ大阪,ガンバおおさか,,ganbaoosaka,Gamba Osaka (Japanese pro soccer team),,,
81552,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,がん研究会,がんけんきゅうかい,,gankenkyuukai,Japanese Foundation for Cancer Research,,,
88140,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ケベック解放戦線,ケベックかいほうせんせん,,kebekkukaihousensen,Front de Liberation du Quebec,,,
88483,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,コロンビア革命軍,コロンビアかくめいぐん,,koronbiakakumeigun,Revolutionary Armed Forces of Colombia,,,
88513,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,コンピュータエンターテインメントレーティング機構,コンピュータエンターテインメントレーティングきこう,,konpyuutaentaateinmentoreetingukikou,Computer Entertainment Rating Organization (CERO),,,
88514,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,コンピュータエンターテインメント協会,コンピュータエンターテインメントきょうかい,,konpyuutaentaateinmentokyoukai,Computer Entertainment Supplier's Organization,GOTOWE,,
88515,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,コンピュータソフトウェア著作権協会,コンピュータソフトウェアちょさくけんきょうかい,,konpyuutasofutoweachosakukenkyoukai,Association of Copyright for Computer Software,,,
81960,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,さっぽろ雪まつり,さっぽろゆきまつり,,sapporoyukimatsuri,Sapporo Snow Festival,GOTOWE,,
89029,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,サンフレッチェ広島,サンフレッチェひろしま,,sanfurecchehiroshima,Sanfrecce Hiroshima (Japanese pro soccer team),,,
89578,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ジェフユナイテッド市原・千葉,ジェフユナイテッドいちはらちば,,jefuyunaiteddoichiharachiba,Jef United Ichihara Chiba (Japanese pro soccer team),,,
89579,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ジェフユナイテッド市原千葉,ジェフユナイテッドいちはらちば,,jefuyunaiteddoichiharachiba,Jef United Ichihara Chiba (Japanese pro soccer team),,,
89315,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,シベリア鉄道,シベリアてつどう,,shiberiatetsudou,Linia Syberyjska,GOTOWE,,
89662,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ジュビロ磐田,ジュビロいわた,,jubiroiwata,Jubilo Iwata (Japanese pro soccer team),,,
89498,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,シルバー人材センター,シルバーじんさいセンター,,shirubaajinsaisentaa,Silver Human Resources Centre,GOTOWE,,
89949,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,スポーツ仲裁裁判所,スポーツちゅうさいさいばんしょ,,supootsuchuusaisaibansho,Court of Arbitration for Sports,,,
90159,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,セレッソ大阪,セレッソおおさか,,seressooosaka,Cerezo Osaka (Japanese pro soccer team),,,
90211,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,セントラル野球連盟,セントラルやきゅうれんめい,,sentoraruyakyuurenmei,Central Baseball Organization,GOTOWE,,
91284,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,テレ朝,テレあさ,,tereasa,Asahi Television (abbr),,,
91734,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ドイツ空軍,ドイツくうぐん,,doitsukuugun,German Air Force,GOTOWE,,
91735,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ドイツ赤軍,ドイツせきぐん,,doitsusekigun,Frakcja Czerwonej Armii,GOTOWE,,
92958,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,パシフィック野球連盟,パシフィックやきゅうれんめい,,pashifikkuyakyuurenmei,Pacific League of Professional Baseball Clubs,,,
92963,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,パスツール研究所,パスツールけんきゅうじょ,,pasutsuurukenkyuujo,Pasteur Institute,GOTOWE,,
93051,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,パレスチナ自治政府,パレスチナじちせいふ,,paresuchinajichiseifu,Autonomia Palestyńska,GOTOWE,,
93052,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,パレスチナ解放人民戦線,パレスチナかいほうじんみんせんせん,,paresuchinakaihoujinminsensen,Popular Front for the Liberation of Palestine (PFLP),,,
93053,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,パレスチナ解放機構,パレスチナかいほうきこう,,paresuchinakaihoukikou,Palestine Liberation Organization (PLO),,,
93223,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ヒトゲノム国際機構,ヒトゲノムこくさいきこう,,hitogenomukokusaikikou,Human Genome Organization,GOTOWE,,
94312,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ペシャワール会,ペシャワールかい,,peshawaarukai,Peshawar-kai (Japanese NGO operating out of Afghanistan and Pakistan),,,
95907,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,モナシュ大,モナシュだい,,monashudai,Monash University,GOTOWE,,
95908,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,モナシュ大学,モナシュだいがく,,monashudaigaku,Monash University,GOTOWE,,
83962,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ものつくり大学,ものつくりだいがく,,monotsukuridaigaku,Institute of Technologists,GOTOWE,,
95965,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,モロ民族解放戦線,モロみんぞくかいほうせんせん,,morominzokukaihousensen,Moro National Liberation Front,GOTOWE,,
96186,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ユナイテッド航空,ユナイテッドこうくう,,yunaiteddokoukuu,United Airlines,GOTOWE,,
96928,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,ロシア東欧貿易会,ロシアとうおうぼうえきかい,,roshiatououbouekikai,Japan Association for Trade with Russia & Central-Eastern Europe (ROTOBO),,,
99846,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,一般航空機製造業者協会,いっぱんこうくうきせいぞうぎょうしゃきょうかい,,ippankoukuukiseizougyoushakyoukai,General Aviation Manufacturers Association,GOTOWE,,
102194,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,万国規格統一協会,ばんこくきかくとういつきょうかい,,bankokukikakutouitsukyoukai,International Federation of National Standardization (pn),,,
104437,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三井信託銀行,みついしんたくぎんこう,,mitsuishintakuginkou,"Mitsui Trust And Banking Company, Limited",,,
104480,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三井海上火災保険,みついかいじょうかさいほけん,,mitsuikaijoukasaihoken,"Mitsui Marine and Fire Insurance Company, Limited",,,
104482,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三井物産,みついぶっさん,,mitsuibussan,Mitsui and Co.,,,
104534,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三井金属鉱業,みついきんぞくこうぎょう,,mitsuikinzokukougyou,"Mitsui Mining And Smelting Company, Limited",,,
104548,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三京化成,さんきょうかせい,,sankyoukasei,Sankyokasei Corporation,GOTOWE,,
104726,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三信建設工業,さんしんけんせつこうぎょう,,sanshinkensetsukougyou,Sanshin Corporation,GOTOWE,,
105305,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三和総合研究所,さんわそうごうけんきゅうしょ,,sanwasougoukenkyuusho,SRIC Corporation,GOTOWE,,
106630,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三星高度先端技術研究所,みつぼしこうどせんたんぎじゅつけんきゅうじょ,,mitsuboshikoudosentangijutsukenkyuujo,Samsung Advanced Institute of Technology,,,
107655,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三浦印刷,みうらいんさつ,,miurainsatsu,Miura Printing Corporation,GOTOWE,,
108106,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三甲美術館,さんこうびじゅつかん,,sankoubijutsukan,Sanko (muzeum),GOTOWE,,
108564,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三興製作所,さんこうせいさくしょ,,sankouseisakusho,Sanko Engineering Corporation,GOTOWE,,
108674,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三菱マテリアル,みつびしマテリアル,,mitsubishimateriaru,Mitsubishi Materials Corporation,GOTOWE,,
108681,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三菱信託銀行,みつびししんたくぎんこう,,mitsubishishintakuginkou,Mitsubishi Trust And Banking Corporation,GOTOWE,,
108682,WORD_ORGANIZATION_NAME,,HIRAGANA_KATAKANA,,,三菱倉庫,みつびしそうこ,,mitsubishisouko,Mitsubishi Logistics Corporation,GOTOWE,,
