453617,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,はげたき,,hagetaki,Hagetaki,,,
453619,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,はげだき,,hagedaki,Hagedaki,,,
459885,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,はなぞの,,hanazono,Hanazono,,,
460446,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,はなみずき,,hanamizuki,Hanamizuki,,,
461341,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,はびきの,,habikino,Habikino,,,
462286,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,はまなす,,hamanasu,Hamanasu,,,
463813,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,はやま,,hayama,Hayama,,,
464189,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,はらがたわトンネル,,haragatawatonneru,Haragatawa tunnel,,,
470267,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,ひうち,,hiuchi,Hiuchi,,,
479366,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,ひたちなか,,hitachinaka,Hitachinaka,,,
483314,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,ひのくにランド,,hinokunirando,Hinokuni land,,,
487742,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,ひるがの,,hirugano,Hirugano,,,
490391,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,ひろせどおり,,hirosedoori,Hirosedoori,,,
494442,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,びわ,,biwa,Biwa,,,
502010,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,ふじフイルムまえ,,fujifuirumumae,Fujifuirumumae,,,
506669,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,ふらわー,,furawaa,Furawa-,,,
507863,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,ふれあいランド,,fureairando,Fureai land,,,
508733,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,ぶんごたけた,,bungotaketa,Bungotaketa,,,
509059,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,ぷんごたけた,,pungotaketa,Pungotaketa,,,
516672,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,ほりかっぷトンネル,,horikapputonneru,Horikappu tunnel,,,
546696,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,みくまり,,mikumari,Mikumari,,,
550578,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,みずほトンネル,,mizuhotonneru,Mizuho tunnel,,,
552960,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,みちのくトンネル,,michinokutonneru,Michinoku tunnel,,,
558653,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,みなとみらい,,minatomirai,Minatomirai,,,
558655,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,みなとみらいクイーンズタワー,,minatomiraikuiinzutawaa,Minatomiraikui-nzutawa-,,,
558658,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,みなとみらいランドマークタワー,,minatomirairandomaakutawaa,Minatomirai Landmark Tower,,,
561893,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,みなみウッディタウン,,minamiudditaun,Minami Woodytown,,,
567760,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,みやまち,,miyamachi,Miyamachi,,,
573089,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,むつ,,mutsu,Mutsu,,,
573425,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,むつみ,,mutsumi,Mutsumi,,,
576661,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,めいわ,,meiwa,Meiwa,,,
586133,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,もんじゅトンネル,,monjutonneru,Monju tunnel,,,
586974,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,やかた,,yakata,Yakata,,,
593187,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,やつがね,,yatsugane,Yatsugane,,,
610018,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,ゆびほんむら,,yubihonmura,Yubihonmura,,,
611379,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,ゆめタウン,,yumetaun,Dream Town,,,
626341,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,よみうりランド,,yomiurirando,Yomiuri Land,,,
626343,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,よみうりランドまえ,,yomiurirandomae,Yomiuri Land Mae,,,
636387,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,りんくうタウン,,rinkuutaun,Rinkuu Town,,,
636389,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,りんくうポート,,rinkuupooto,Rinkuu Port,,,
646580,"WORD_PLACE
WORD_FEMALE_NAME",,HIRAGANA_KATAKANA,,,-,アイ,,ai,Ay,,,
646587,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイアソス,,aiasosu,Ayiassos,,,
646595,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイアントン,,aianton,Ironton,,,
646596,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイアンノブ,,aiannobu,Iron Knob (Australia),GOTOWE,,
646597,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイアンマウンテン,,aianmaunten,Iron Mountain,,,
646600,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイウン,,aiun,El-Aaiun,,,
646602,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイエア,,aiea,Aiea,,,
646606,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイオコ,,aioko,Ioco,,,
646610,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイオリス,,aiorisu,Aiolis,,,
646612,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイオワ,,aiowa,Iowa,,,
646615,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイオワシティー,,aiowashitii,Iowa City,,,
646660,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイシア,,aishia,Aiscia,,,
646681,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイスランド,,aisurando,Iceland,,,
646683,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイスレーベン,,aisureeben,Eisleben,,,
646685,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイズプテ,,aizupute,Aizpute,,,
646691,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイゼナハ,,aizenaha,Eisenach,,,
646711,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイゼンヒュッテンシュタット,,aizenhyuttenshutatto,Eisenhuttenstadt,,,
646719,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイダホ,,aidaho,Idaho,,,
646720,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイダホフォールズ,,aidahofooruzu,Idaho Falls,,,
646725,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイテムえひめ,,aitemuehime,Aitemuehime,,,
646733,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイトシナイ,,aitoshinai,Aitoshinai,,,
646734,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイトス,,aitosu,Aytos,,,
646739,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイドゥン,,aidun,Aydin (Turkey),,,
646763,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイノス,,ainosu,Ainos,,,
646765,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイバク,,aibaku,Aybak (Afghanistan),,,
646767,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイバンホー,,aibanhoo,Ivanhoe,,,
646772,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイバービル,,aibaabiru,Iberville,,,
646773,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイバーヴィル,,aibaaviru,Iberville,,,
646777,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイヒシュテット,,aihishutetto,Eichstatt,,,
646787,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイヒワルデ,,aihiwarude,Eichwalde,,,
646795,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイフェル,,aiferu,Eifel (Germany),,,
646806,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイベス,,aibesu,Ives,,,
646809,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイペ,,aipe,Aipe,,,
646821,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイモイデン,,aimoiden,IJmuiden (The Netherlands),,,
646851,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイルランド,,airurando,Ireland,,,
646853,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイレンブルク,,airenburuku,Eilenburg,,,
646856,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイロロ,,airoro,Airolo,,,
646857,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイワルク,,aiwaruku,Ayvahk,,,
646859,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アインウセラ,,ain'usera,Aine Oussera,,,
646863,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アインジーデルン,,ainjiiderun,Einsiedeln (Switzerland),,,
646865,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アインセフラ,,ainsefura,Ain Sefra (Algeria),,,
646866,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アインタイバ,,aintaiba,Ain Taiba,,,
646867,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アインタブ,,aintabu,Aintab,,,
646868,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アインダーラー,,aindaaraa,Ain Dara,,,
646870,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アインテムシャン,,aintemushan,Ain Temouchent,,,
646872,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイントホーフェン,,aintohoofen,Eindhoven (The Netherlands),,,
646874,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アインベイダ,,ainbeida,Ain Beida,,,
646875,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アインベック,,ainbekku,Einbeck,,,
646878,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アイン・ダーラー,,aindaaraa,Ain Dara,,,
646897,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウエ,,aue,Aue,,,
646903,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウクスブルク,,aukusuburuku,Augsburg,,,
646905,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウグスタウィンデリコルム,,augusutawinderikorumu,Augusta Vindelicorum,,,
646907,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウグスタトレウェロルム,,augusutatorewerorumu,Augusta Treverorum,,,
646911,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウグスツフ,,augusutsufu,Augustow,,,
646915,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウグステンブルク,,augusutenburuku,Augustenborg,,,
646921,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウグストドゥヌム,,augusutodunumu,Augustodunum,,,
646923,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウグスブルク,,augusuburuku,Augsburg,,,
646924,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウシュビッツ,,aushubittsu,Auschwitz,,,
646925,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウシュビツ,,aushubitsu,Auschwitz,,,
646927,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウシュヴィツ,,aushuvitsu,Auschwitz,,,
646928,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウジラ,,aujira,Aujila,,,
646930,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウステルリッツ,,ausuterurittsu,Austerlitz,,,
646931,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウストアグデル,,ausutoaguderu,Aust-Agder (Norway),,,
646932,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウストラシア,,ausutorashia,Austrasia,,,
646933,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウストロ,,ausutoro,Austronesia,,,
646934,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウストロネシア,,ausutoroneshia,Austronesia,,,
646941,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウチョ,,aucho,Outjo,,,
646942,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウデナールデ,,audenaarude,Oudenaarde (Belgium),,,
646944,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウデワーテル,,audewaateru,Oudewater,,,
646948,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウトハステル,,autohasuteru,Oud Gastel,,,
646949,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウトラン,,autoran,Autlan,,,
646952,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウランガーバード,,aurangaabaado,Aurangabad (India),,,
646955,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウリエアタ,,aurieata,Aulie Ata,,,
646956,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウリス,,aurisu,Aulis (Greece),,,
646970,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウンドル,,aundoru,Oundle,,,
646971,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウンモイ,,aunmoi,Aunmoi,,,
646973,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アウンラ,,aunra,Aonla,,,
646986,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アエリアカピトリナ,,aeriakapitorina,Aelia Capitolina,,,
646988,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アエルヒタム,,aeruhitamu,Ayer Hitam,,,
646994,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アオクラ,,aokura,Aokura,,,
646995,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アオジ,,aoji,Aoji,,,
646996,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アオスタ,,aosuta,Aosta (Italy),,,
646997,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アオテアロア,,aotearoa,Aotearoa,,,
647000,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アオリ,,aori,Aori,,,
647002,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アオルノス,,aorunosu,Aornos,,,
647004,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカイア,,akaia,Achaia,,,
647011,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカクラ,,akakura,Akakura,,,
647013,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカシア,,akashia,Akashia,,,
647014,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカシアス,,akashiasu,Acacias,,,
647017,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカヅミ,,akadumi,Akadzumi,,,
647018,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカデミーストリート,,akademiisutoriito,Academy Street,,,
647025,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカバ,,akaba,Al-Aqabah,,,
647027,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカフトラ,,akafutora,Acajutla (El Salvador),,,
647030,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカプルコ,,akapuruko,Acapulco (Mexico),,,
647031,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカプルコデフアレス,,akapurukodefuaresu,Acapulco de Juarez,,,
647034,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカラウ,,akarau,Acarau,,,
647036,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカリグア,,akarigua,Acarigua (Venezuela),,,
647037,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカルナニア,,akarunania,Akarnania,,,
647041,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アカンバロ,,akanbaro,Acambaro (Mexico),,,
647046,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アガシ,,agashi,Agashi,,,
647047,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アガシキノ,,agashikino,Agashikino,,,
647050,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アガジャリ,,agajari,Agha Jari,,,
647053,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アガット,,agatto,Agat,,,
647054,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アガデス,,agadesu,Agades,,,
647055,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アガデム,,agademu,Agadem,,,
647056,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アガニャ,,aganya,Agana,,,
647057,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アガポフカ,,agapofuka,Agapovka,,,
647063,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アガリト,,agarito,Agarito,,,
647064,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アガルタラ,,agarutara,Agartala (India),,,
647069,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アガーディール,,agaadiiru,Agadir (Morocco),,,
647078,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アキタニア,,akitania,Aquitaine (Francja),GOTOWE,,
647079,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アキダウアナ,,akidauana,Aquidauana,,,
647084,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アキバ,,akiba,(colloquial shortening of) Akihabara,,,
647087,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アキャブ,,akyabu,Akyab (Burmah),,,
647107,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アギラス,,agirasu,Aguilas,,,
647108,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アギラル,,agiraru,Aguilar,,,
647112,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アギンスコエ,,aginsukoe,Aginskoe (Rosja),GOTOWE,,
647118,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクィターニア,,akuitaania,Aquitania,,,
647120,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクィレイア,,akuireia,Aquileia,,,
647121,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクイターニア,,akuitaania,Aquitania,,,
647122,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクイノ,,akuino,Aquino (Italy),,,
647123,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクイラ,,akuira,Aquila (Italy),,,
647124,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクイレイア,,akuireia,Aquileia,,,
647128,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクサライ,,akusarai,Aksaray,,,
647130,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクシェヒル,,akushehiru,Aksehir,,,
647134,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクシム,,akushimu,Axim (Ghana),,,
647135,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクシャ,,akusha,Aksha,,,
647136,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクシャク,,akushaku,Akshak,,,
647138,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクス,,akusu,Aksu,,,
647141,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクスブリッジ,,akusuburijji,Uxbridge,,,
647142,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクスム,,akusumu,Aksum,,,
647143,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクスレテルム,,akusureterumu,Ax-les-Thermes,,,
647144,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクス・レ・テルム,,akusureterumu,Ax les Thermes,,,
647153,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクチュービンスク,,akuchuubinsuku,Aktyubinsk (Rosja),GOTOWE,,
647158,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクトン,,akuton,Acton,,,
647159,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクヌル,,akunuru,Aknur,,,
647164,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクヒサル,,akuhisaru,Akhisar (Turkey),,,
647168,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクモリンスク,,akumorinsuku,Akmolinsk,,,
647169,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクラ,,akura,Accra (Ghana),,,
647170,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクライ,,akurai,Akrai,,,
647171,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクラガス,,akuragasu,Agrigentum,,,
647172,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクラネース,,akuraneesu,Akranes,,,
647173,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクラビク,,akurabiku,Aklavik,,,
647177,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクリントン,,akurinton,Accrington (Britain),,,
647178,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクレ,,akure,Akure (Nigeria),,,
647184,WORD_PLACE,,HIRAGANA_KATAKANA,,,-,アクロン,,akuron,Akron,,,
