2751,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あえ,,ae,Ae,,,
2936,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あえこ,,aeko,Aeko,,,
3007,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あえり,,aeri,Aeri,,,
3170,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あお,,ao,Ao,,,
3205,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あおい,,aoi,Aoi,,,
3429,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あおえ,,aoe,Aoe,,,
3774,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あおこ,,aoko,Aoko,,,
3833,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あおし,,aoshi,Aoshi,,,
3922,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あおぞら,,aozora,Aozora,,,
4169,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あおば,,aoba,Aoba,,,
4516,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あおり,,aori,Aori,,,
4583,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あか,,aka,Aka,,,
5142,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あかこ,,akako,Akako,,,
5161,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あかさ,,akasa,Akasa,,,
5308,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あかざ,,akaza,Akaza,,,
5360,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あかし,,akashi,Akashi,,,
5782,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あかな,,akana,Akana,,,
5864,"WORD_FEMALE_NAME
WORD_PLACE",,HIRAGANA_KATAKANA,,,-,あかね,,akane,Akane,,,
6065,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あかねこ,,akaneko,Akaneko,,,
6111,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あかは,,akaha,Akaha,,,
6586,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あかり,,akari,Akari,,,
7001,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あかる,,akaru,Akaru,,,
7017,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あかるたい,,akarutai,Akarutai,,,
7084,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あがさ,,agasa,Agasa,,,
7108,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あがた,,agata,Agata,,,
7288,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あき,,aki,Aki,,,
7643,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきえ,,akie,Akie,,,
8088,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきお,,akio,Akio,,,
8807,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきこ,,akiko,Akiko,,,
9104,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきさ,,akisa,Akisa,,,
9388,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきしの,,akishino,Akishino,,,
9429,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきじ,,akiji,Akiji,,,
10055,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきつ,,akitsu,Akitsu,,,
10492,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきな,,akina,Akina,,,
10957,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきね,,akine,Akine,,,
11031,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきの,,akino,Akino,,,
11415,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきは,,akiha,Akiha,,,
12215,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきほ,,akiho,Akiho,,,
12563,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきみ,,akimi,Akimi,,,
13060,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきや,,akiya,Akiya,,,
13384,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきよ,,akiyo,Akiyo,,,
13745,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきら,,akira,Akira,,,
14012,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきらこ,,akirako,Akirako,,,
14075,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきる,,akiru,Akiru,,,
14133,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきゑ,,aki,Akie (Akiwe),,,
14134,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あきを,,akiwo,Akio (Akiwo),,,
14190,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あくあ,,akua,Akua,,,
14463,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あくら,,akura,Akura,,,
14482,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あくり,,akuri,Akuri,,,
14488,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あくる,,akuru,Akuru,,,
14512,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あぐ,,agu,Agu,,,
14539,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あぐぐ,,agugu,Agugu,,,
14568,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あぐり,,aguri,Aguri,,,
14820,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あけの,,akeno,Akeno,,,
14999,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あけみ,,akemi,Akemi,,,
15172,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あける,,akeru,Akeru,,,
15297,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あげは,,ageha,Ageha,,,
15382,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あげり,,ageri,Ageri,,,
15395,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あこ,,ako,Ako,,,
15547,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あこがれ,,akogare,Akogare,,,
15576,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あこと,,akoto,Akoto,,,
15582,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あこね,,akone,Akone,,,
15587,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あこめ,,akome,Akome,,,
15592,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あこや,,akoya,Akoya,,,
15640,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさ,,asa,Asa,,,
15813,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさえ,,asae,Asae,,,
16130,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさか,,asaka,Asaka,,,
16641,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさき,,asaki,Asaki,,,
16706,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさぎ,,asagi,Asagi,,,
16949,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさこ,,asako,Asako,,,
17176,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさじ,,asaji,Asaji,,,
17399,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさぢ,,asadi,Asadzi,,,
17448,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさと,,asato,Asato,,,
17504,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさな,,asana,Asana,,,
17714,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさの,,asano,Asano,,,
18481,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさみ,,asami,Asami,,,
18829,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさや,,asaya,Asaya,,,
18882,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさよ,,asayo,Asayo,,,
18970,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさり,,asari,Asari,,,
19037,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさゑ,,asa,Asae (Asawe),,,
19040,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あさを,,asawo,Asao (Asawo),,,
19106,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あざさ,,azasa,Azasa,,,
19147,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あざみ,,azami,Azami,,,
19213,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あざり,,azari,Azari,,,
19281,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あしか,,ashika,Ashika,,,
19581,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あした,,ashita,Ashita,,,
19605,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あしたこ,,ashitako,Ashitako,,,
19849,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あしび,,ashibi,Ashibi,,,
20153,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あじさい,,ajisai,Ajisai,,,
20364,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あすあ,,asua,Asua,,,
20384,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あすか,,asuka,Asuka,,,
20632,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あすき,,asuki,Asuki,,,
20650,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あすこ,,asuko,Asuko,,,
20661,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あすな,,asuna,Asuna,,,
20700,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あすなろ,,asunaro,Asunaro,,,
20721,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あすま,,asuma,Asuma,,,
20732,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あすみ,,asumi,Asumi,,,
20833,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あすり,,asuri,Asuri,,,
20851,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あず,,azu,Azu,,,
20876,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あずか,,azuka,Azuka,,,
20882,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あずき,,azuki,Azuki,,,
20928,"WORD_FEMALE_NAME
WORD_PLACE",,HIRAGANA_KATAKANA,,,-,あずさ,,azusa,Azusa,,,
21125,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あずな,,azuna,Azuna,,,
21139,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あずは,,azuha,Azuha,,,
21148,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あずま,,azuma,Azuma,,,
21311,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あずみ,,azumi,Azumi,,,
21465,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あずろ,,azuro,Azuro,,,
21510,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あせは,,aseha,Aseha,,,
21817,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あそぎ,,asogi,Asogi,,,
21965,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あたえ,,atae,Atae,,,
21973,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あたか,,ataka,Ataka,,,
22132,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あたみ,,atami,Atami,,,
22161,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あたらし,,atarashi,Atarashi,,,
22191,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あたる,,ataru,Ataru,,,
22409,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あちこ,,achiko,Achiko,,,
22486,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あっこ,,akko,Akko,,,
22503,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あっと,,atto,Atto,,,
22588,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あつえ,,atsue,Atsue,,,
22835,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あつき,,atsuki,Atsuki,,,
22958,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あつこ,,atsuko,Atsuko,,,
23569,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あつね,,atsune,Atsune,,,
23681,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あつは,,atsuha,Atsuha,,,
23938,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あつま,,atsuma,Atsuma,,,
24006,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あつみ,,atsumi,Atsumi,,,
24345,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あつよ,,atsuyo,Atsuyo,,,
24471,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あづ,,adu,Adzu,,,
24485,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あづき,,aduki,Adzuki,,,
24504,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あづさ,,adusa,Adzusa,,,
24556,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あづち,,aduchi,Adzuchi,,,
24629,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あづみ,,adumi,Adzumi,,,
24682,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あてき,,ateki,Ateki,,,
24699,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あてな,,atena,Atena,,,
24713,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あてね,,atene,Atene,,,
24749,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あでや,,adeya,Adeya,,,
24757,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あでれ,,adere,Adere,,,
24873,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あとの,,atono,Atono,,,
24937,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あとり,,atori,Atori,,,
24948,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あど,,ado,Ado,,,
25181,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あなみ,,anami,Anami,,,
25266,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あにい,,anii,Anii,,,
25434,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あねもね,,anemone,Anemone,,,
25438,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あねら,,anera,Anera,,,
25444,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あの,,ano,Ano,,,
25497,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あのみ,,anomi,Anomi,,,
25505,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あのん,,anon,Anon,,,
25599,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あぱぱ,,apapa,Apapa,,,
25612,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あひる,,ahiru,Ahiru,,,
25690,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あぴか,,apika,Apika,,,
25703,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あふゆ,,afuyu,Afuyu,,,
25802,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あぶみ,,abumi,Abumi,,,
26347,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あぽろ,,aporo,Aporo,,,
26350,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あま,,ama,Ama,,,
26729,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あまぎ,,amagi,Amagi,,,
26856,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あまこ,,amako,Amako,,,
26987,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あまじ,,amaji,Amaji,,,
27206,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あまな,,amana,Amana,,,
27247,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あまね,,amane,Amane,,,
27298,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あまの,,amano,Amano,,,
27479,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あまみ,,amami,Amami,,,
27546,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あまめ,,amame,Amame,,,
27568,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あまや,,amaya,Amaya,,,
27592,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あまゆ,,amayu,Amayu,,,
27603,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あまり,,amari,Amari,,,
27744,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あみ,,ami,Ami,,,
27929,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あみあ,,amia,Amia,,,
27935,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あみい,,amii,Amii,,,
27946,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あみえ,,amie,Amie,,,
28019,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あみか,,amika,Amika,,,
28146,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あみこ,,amiko,Amiko,,,
28444,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あみゆ,,amiyu,Amiyu,,,
28447,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あみよ,,amiyo,Amiyo,,,
28475,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あみり,,amiri,Amiri,,,
28626,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あみる,,amiru,Amiru,,,
28648,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あみん,,amin,Amin,,,
28655,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あむ,,amu,Amu,,,
28683,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あむな,,amuna,Amuna,,,
28892,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あめり,,ameri,Ameri,,,
28912,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あも,,amo,Amo,,,
28925,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あもう,,amou,Amou,,,
28975,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あもる,,amoru,Amoru,,,
28977,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あもれ,,amore,Amore,,,
28983,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あもーる,,amooru,Amo-ru,,,
28984,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あや,,aya,Aya,,,
29112,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやい,,ayai,Ayai,,,
29146,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやえ,,ayae,Ayae,,,
29351,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやか,,ayaka,Ayaka,,,
29798,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやき,,ayaki,Ayaki,,,
29888,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやこ,,ayako,Ayako,,,
30024,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやさ,,ayasa,Ayasa,,,
30223,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやち,,ayachi,Ayachi,,,
30229,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやつ,,ayatsu,Ayatsu,,,
30237,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやと,,ayato,Ayato,,,
30280,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやな,,ayana,Ayana,,,
30414,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやね,,ayane,Ayane,,,
30478,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやの,,ayano,Ayano,,,
30595,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやは,,ayaha,Ayaha,,,
30817,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやみ,,ayami,Ayami,,,
31004,"WORD_FEMALE_NAME
WORD_PLACE",,HIRAGANA_KATAKANA,,,-,あやめ,,ayame,Ayame,,,
31159,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやら,,ayara,Ayara,,,
31337,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやゑ,,aya,Ayae (Ayawe),,,
31338,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あやを,,ayawo,Ayao (Ayawo),,,
31343,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆ,,ayu,Ayu,,,
31518,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆう,,ayuu,Ayuu,,,
31540,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆか,,ayuka,Ayuka,,,
31790,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆき,,ayuki,Ayuki,,,
31842,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆこ,,ayuko,Ayuko,,,
31971,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆち,,ayuchi,Ayuchi,,,
31986,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆな,,ayuna,Ayuna,,,
32056,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆね,,ayune,Ayune,,,
32063,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆの,,ayuno,Ayuno,,,
32073,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆは,,ayuha,Ayuha,,,
32107,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆま,,ayuma,Ayuma,,,
32112,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆみ,,ayumi,Ayumi,,,
32664,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆむ,,ayumu,Ayumu,,,
32706,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆら,,ayura,Ayura,,,
32717,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あゆり,,ayuri,Ayuri,,,
32785,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あよこ,,ayoko,Ayoko,,,
32812,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あよみ,,ayomi,Ayomi,,,
33816,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あらた,,arata,Arata,,,
34466,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あらん,,aran,Aran,,,
34481,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あらんな,,aranna,Aranna,,,
34482,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あり,,ari,Ari,,,
34528,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,ありあ,,aria,Aria,,,
34665,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,ありえ,,arie,Arie,,,
34714,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,ありか,,arika,Arika,,,
34908,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,ありく,,ariku,Ariku,,,
34974,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,ありさ,,arisa,Arisa,,,
35295,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,ありし,,arishi,Arishi,,,
35329,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,ありす,,arisu,Arisu,,,
35702,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,ありな,,arina,Arina,,,
35937,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,ありほ,,ariho,Ariho,,,
36061,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,ありみ,,arimi,Arimi,,,
36300,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,ありる,,ariru,Ariru,,,
36322,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,ありん,,arin,Arin,,,
36357,WORD_FEMALE_NAME,,HIRAGANA_KATAKANA,,,-,あるか,,aruka,Aruka,,,
